trade_id,symbol,side,strategy_id,regime,order_type,entry_price,exit_price,qty,gross_pnl,fee_entry,fee_exit,slippage_cost,net_pnl,net_pnl_pct,r_multiple,entry_ts,exit_ts
51925353,SAHARAUSDT,SHORT,ALPHA_PBE_v1,TRENDING,LIMIT,0.024267278,0.02421,5340.802155,0.30591046583409476,0.025921346127676822,0.02586016403451,0.0,0.25412895567190796,0.1960769741048044,0.019900310543528085,1777204454089,1777204593015
6737ad29,HYPERUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,0.12626210999999998,0.1267,1026.114222,0.44932515667160466,0.02591186935414568,0.02600173438548,0.0,0.397411552931979,0.30674093597835816,0.031081044002720017,1777204928455,1777205020670
838275dc,ORCAUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,1.676,1.687,77.372075,0.8510928250000093,0.02593511954,0.026105338105,0.0,0.7990523673550093,0.6161933174224415,0.062492853081423806,1777204979923,1777205008821
6df44c4f,ENSOUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,1.053,1.051,123.309445,-0.2466188900000002,0.025968969117,0.025919645339,0.0,-0.2985075044560002,-0.2298955365622034,-0.023345886179426432,1777204980228,1777205094072
95173458,SOLUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,86.43,86.37,1.501535,-0.09009210000000342,0.025955534010000003,0.025937515590000005,0.0,-0.1419851496000034,-0.10940645609163746,-0.008817858005216955,1777205040203,1777205327236
194677cc,SAHARAUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,0.02408,0.02416,5401.037456,0.43208299648000115,0.026011396388096002,0.026097812987392003,0.0,0.3799737871045131,0.29215946843853907,0.029552006338915922,1777205100029,1777205118229
d112608e,TRUMPUSDT,LONG,ALPHA_PBE_v1,TRENDING,LIMIT,2.6951912,2.686,48.120519,-0.4422853142328032,0.02593879986964656,0.0258503428068,0.0,-0.4940744569092498,-0.38095398352443666,-0.038426049317087665,1777205108872,1777205235271
8c457b4f,ORCAUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,1.6485053,1.659,78.708257,0.8260195447378975,0.02595019576365242,0.0261153996726,0.0,0.7739539493016451,0.596491800178014,0.06005182682487295,1777205161845,1777205172411
17db08ef,AXSUSDT,LONG,ALPHA_PBE_v1,TRENDING,LIMIT,1.4025791,1.406,92.523592,0.31651395587278497,0.02595433127922544,0.0260176340704,0.0,0.2645419905231595,0.2038519025415278,0.08203361154898273,1777205340342,1777205461937
ddb46409,HYPERUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,0.12586223000000002,0.1256,1031.061159,-0.2703751677246009,0.02595433134762492,0.025900256314080005,0.0,-0.3222297553863058,-0.2483051873465375,-0.09992239995854187,1777205341232,1777205825560
bb28bd26,BNBUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,631.77,631.71,0.205468,0.012328079999988788,0.025961703672,0.025959238056000006,0.0,-0.039592861728011214,-0.030500973455538344,-0.012277617752422232,1777205461191,1777205471823
8f495fe3,XRPUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,1.4291,1.4295,90.838353,0.036335341199996,0.02596341805446,0.025970685122700003,0.0,-0.015598761977164005,-0.012015954096987202,-0.001207605575335331,1777205529174,1777205556865
76f81aea,AXSUSDT,LONG,TF_EMA_RSI_v1,TRENDING,LIMIT,1.4055781999999999,1.403,92.348508,-0.23809292332558743,0.02596060992946512,0.025912991344799997,0.0,-0.28996652459985256,-0.2233896086322244,-0.08980071991324018,1777205586928,1777205728842
da3acb7b,ETHUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,2330.38,2330.24,0.055717,0.007800380000018243,0.025968356492000005,0.025966796416000002,0.0,-0.04413477290798176,-0.03399119456911201,-0.013668248035918786,1777205643022,1777205649917
b1ae72d1,BNBUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,631.51,631.43,0.102763,0.008221040000004206,0.012979172426,0.012977528217999999,0.0,-0.017735660643995795,-0.027329416794660274,-0.005504037688606211,1777205819545,1777205892265
2a53e38c,TRUMPUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,2.681,2.672,48.392725,-0.435534524999995,0.025948179145,0.02586107224,0.0,-0.48734377638499504,-0.3756284968295374,-0.07578040372959027,1777207640868,1777208091578
e997c281,HYPERUSDT,LONG,TF_EMA_RSI_v1,TRENDING,LIMIT,0.12666199,0.1262,1024.00075,-0.4730781064924953,0.025940394551298502,0.02584577893,0.0,-0.5248642799737938,-0.40466946555947486,-0.08161472243411504,1777207923049,1777208037904
9614357a,CHIPUSDT,LONG,ALPHA_PBE_v1,TRENDING,LIMIT,0.07173,0.07193,1110.905101,0.22218102019999095,0.015937044578946003,0.015981480782986,0.0,0.19026249483805896,0.23876760072492942,0.11011198265991028,1777208279644,1777208287158
6c4c0bde,ZBTUSDT,SHORT,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,0.16885064,0.1694,767.876796,-0.421840796650559,0.02593129768914989,0.026015665848480002,0.0,-0.4737877601881889,-0.3654177017037062,-0.07404900679683493,1777208399775,1777208477677
3131ebec,CHIPUSDT,LONG,ALPHA_PBE_v1,TRENDING,LIMIT,0.072158346,0.0724,1794.770504,0.43371347137363003,0.025901534203645275,0.025988276897920003,0.0,0.38182366027206477,0.294827061030484,0.05985259746560252,1777208519655,1777208525012
d0b2156f,ETHUSDT,SHORT,ALPHA_PBE_v1,TRENDING,LIMIT,2329.51,2329.35,0.055611,0.008897760000017197,0.025909276122000002,0.02590749657,0.0,-0.042919012691982804,-0.03313022910396138,-0.006727750680625576,1777208519671,1777208557131
28ec274c,ENSOUSDT,LONG,ALPHA_PBE_v1,TRENDING,LIMIT,1.06,1.06,122.329117,0.0,0.025933772804000003,0.025933772804000003,0.0,-0.051867545608000006,-0.04,-0.008130473964322664,1777208519996,1777208861801
d4a08f7a,ORCAUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,1.6885063999999999,1.721,37.799233,-1.2282331574088088,0.01276484936711824,0.013010495998600002,0.0,-1.2540085027745271,-1.9647838634191874,-0.7256993650315551,1777208639700,1777208940354
886d994d,XRPUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,1.4237,1.4243,91.028567,-0.05461714019999398,0.02591947416758,0.02593039759562,0.0,-0.10646701196319397,-0.08215213879328044,-0.06161285414536688,1777208640305,1777208695558
ed68055c,ZBTUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,0.16994900000000002,0.1708,562.52391,0.4787078474099947,0.019120075196118004,0.019215816765600004,0.0,0.44037195544827673,0.4606383091397952,0.25487438097481,1777208760256,1777208786242
37d28a1b,TRUMPUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,2.6637988999999997,2.659,48.659933,0.23351415247369706,0.02592405519989474,0.025877352369400003,0.0,0.1817127449044023,0.14018851873540225,0.105170010941314,1777208760610,1777208851305
e938a0a5,ZBTUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,0.174,0.175,106.62772775,0.1066277277500001,0.0037106449257000005,0.00373197047125,0.0,0.0991851123530501,0.5345977011494257,0.05736891222919202,1777208939628,1777208948555
b8b19ad0,BTCUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,77895.48,77900.0,0.001662,0.007512240000006772,0.025892457552000002,0.02589396,0.0,-0.04427417755199323,-0.03419851318715274,-0.025642405624923682,1777208999859,1777209049667
1c8d697d,KATUSDT,SHORT,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,0.01278,0.01278,10100.913394,0.0,0.025817934635063995,0.025817934635063995,0.0,-0.05163586927012799,-0.04,-0.029906098268347038,1777208999920,1777209078167
31868776,ETHUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,2331.18,2331.36,0.055548,0.009998640000016167,0.025898477328,0.025900477056,0.0,-0.041800314383983836,-0.032280132808264875,-0.02420961101817667,1777208999939,1777209018595
9cace6fb,RAYUSDT,SHORT,TF_EMA_RSI_v1,TRENDING,LIMIT,0.7572271,0.759,171.053421,-0.30326061009089417,0.025905257185781818,0.025965909307799996,0.0,-0.355131776584476,-0.2741773795470297,-0.2056946287775708,1777209024018,1777209530565
efab898f,AXSUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,1.41,1.412,91.960794,0.1839215880000002,0.025932943908,0.0259697282256,0.0,0.1320189158664002,0.10181560283687958,0.07647064172057472,1777209066209,1777209791164
a693e3d7,BNBUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,631.69,631.49,0.102475,-0.02049500000000466,0.01294648655,0.012942387550000002,0.0,-0.04638387410000466,-0.07165476737007796,-0.026868953310551273,1777209123140,1777209246701
24eafdfc,TRUMPUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,2.6417923,2.637,24.5108095,0.11746315236685202,0.012950493560773371,0.0129270009303,0.0,0.09158565787577866,0.14143964080749585,0.05305622632127138,1777209420142,1777209480895
b45805f1,ORCAUSDT,SHORT,ALPHA_PBE_v1,TRENDING,LIMIT,1.704,1.735,44.94814,-1.3933923400000063,0.015318326112,0.015597004580000002,0.0,-1.4243076706920064,-1.8596126760563463,-0.8253506812841203,1777209540332,1777209613177
374c57ae,ZBTUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,0.1859,0.1866,253.930959,0.17775167129999453,0.00944115305562,0.00947670338988,0.0,0.15883381485449452,0.33647122108659405,0.09217910443647757,1777211459657,1777211466101
130a8533,XRPUSDT,LONG,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,1.4234,1.4237,90.801929,0.027240578699997,0.02584949314772,0.025854941263460003,0.0,-0.024463855711183,-0.018927919067024943,-0.014195111820345248,1777211880274,1777211940724
839ecde5,KATUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,0.0127,0.01278,10161.678099,-0.8129342479200022,0.025810662371460003,0.025973249221044003,0.0,-0.8647181595125062,-0.6700472440944899,-0.5017512820659779,1777211940544,1777212133843
2167c768,ZBTUSDT,LONG,ALPHA_TCB_v1,TRENDING,LIMIT,0.18774366,0.1889,299.716814,0.3465745407007617,0.011253986324779848,0.011323301232920002,0.0,0.3239972531430619,0.5757910908948967,0.18799887033948118,1777212000115,1777212052507
5940bbbf,ENSOUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,1.0023006,0.996,127.033028,0.8003842962168128,0.02546505603684336,0.025304979177600002,0.0,0.7496142610023695,0.5887395338284843,0.4348110562658756,1777212120275,1777212131976
b6435148,HYPERUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,0.1249,0.126,1031.797365,-1.1349771015000039,0.025774298177699998,0.026001293597999995,0.0,-1.1867526932757038,-0.9208807045636541,-0.6884514985936325,1777212602040,1777212626414
0597c107,HYPERUSDT,SHORT,ALPHA_TCB_v1,TRENDING,LIMIT,0.1242,0.1239,1037.831165,0.3113493495000089,0.025779726138600002,0.0257174562687,0.0,0.2598521670927089,0.20159420289855762,0.15095397182102296,1777212840429,1777212901764
0e3d2051,ETHUSDT,SHORT,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,2340.36,2342.88,0.05517,-0.139028399999999,0.02582353224,0.02585133792,0.0,-0.190703270159999,-0.14769727734194663,-0.11075165233753353,1777213200626,1777213209174
69ccb2a1,BTCUSDT,SHORT,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,78015.47,78052.83,0.001655,-0.06183080000000096,0.025823120570000004,0.025835486730000003,0.0,-0.11348940730000097,-0.08789751571066684,-0.06590940664382425,1777213201054,1777213210172
ff4a2cfe,XRPUSDT,LONG,ALPHA_VSE_v1,TRENDING,LIMIT,1.4277,1.4284,90.507516,0.06335526119999302,0.025843516118639998,0.025856187170879997,0.0,0.011655557910473027,0.009020102262374657,0.006769009762746401,1777213201482,1777213210871
fef3062d,BNBUSDT,SHORT,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,632.7,632.58,0.204048,0.02448576000000093,0.025820233920000005,0.025815336768000005,0.0,-0.02714981068799908,-0.021029871977239684,-0.015771936033460603,1777213263070,1777213369250
0934a3c9,TRUMPUSDT,SHORT,MR_BB_RSI_v1,MEAN_REVERTING,LIMIT,2.657,2.655,48.552574,0.09710514800001087,0.0258008378236,0.025781416794000003,0.0,0.04552289338241086,0.035287918705315155,0.026445273255728395,1777213263197,1777213419672
