trade_id,symbol,side,strategy_id,regime,order_type,entry_price,exit_price,qty,gross_pnl,fee_entry,fee_exit,slippage_cost,net_pnl,net_pnl_pct,r_multiple,entry_ts,exit_ts
c2721bcd,SPKUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.029179,0.029146,6568.023934,-0.21674478982201167,0.0766593481480744,0.07657265023214559,0.11492399878516499,-0.48490078698739664,-0.2530158675760025,-0.10120654261717245,1779136800829,1779137309721
27a7552e,LTCUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,54.26,54.2,3.532038,-0.21192227999998295,0.076659352752,0.07657458384,0.114925452444,-0.4800816690359829,-0.2505012900847681,-0.10020071569460322,1779136802458,1779136854655
e283a6b0,EDENUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.0482,0.0481,3976.107269,-0.3976107269000114,0.07665934814632,0.07650030385555999,0.11486973900140997,-0.6656401179033014,-0.3473236514522881,-0.13892972906647633,1779136810471,1779136831358
5f0551c8,ETHUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2123.68,2121.37,0.090136,-0.20821415999999507,0.07656800819199999,0.076484722528,0.11478954803999997,-0.47605643875999504,-0.2486973084457143,-0.09947893402152232,1779136919056,1779137140220
c30cef8a,NEARUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,1.59,1.592,120.268579,-0.24053715800000022,0.076490816244,0.07658703110720001,0.1148083855134,-0.5084233908646002,-0.2658742138364781,-0.03544996450039047,1779138271628,1779138419730
95a34079,ETHUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2124.1,2126.41,0.089979,-0.2078514899999951,0.07644975756,0.076532898156,0.11473699178699999,-0.47557113750299507,-0.24882806835836097,-0.033176912706705204,1779139018659,1779139274013
4eab54f6,BTCUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,76968.03,77023.8,0.002483,-0.1384769100000101,0.076444647396,0.07650003816,0.11470851416699998,-0.40613010972301006,-0.2125093769452123,-0.028332550349021237,1779139258658,1779139739310
582ec9f3,AIGENSYNUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.03672,0.03679,5200.136576,0.3640095603200032,0.07637960602828801,0.07652520985241601,0.114678611910528,0.09642613252877119,0.050498366013073566,0.020199453784018936,1779141838817,1779142474024
201cff05,BTCUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,77136.0,77159.14,0.002475,-0.05727149999999857,0.07636464000000001,0.07638754860000001,0.11456414144999999,-0.3245878300499986,-0.17001996214478246,-0.06799502064436362,1779141959461,1779142439973
e5e13a42,NEARUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,1.611,1.613,118.487956,-0.2369759120000002,0.07635363884640001,0.0764484292112,0.11460155104319998,-0.5043795311008001,-0.2642333954065798,-0.1056934119362126,1779142442250,1779142729650
6251a0f0,LTCUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,54.47,54.53,3.504744,-0.21028464000000796,0.076361362272,0.07644547612800001,0.1146051288,-0.47769660720000795,-0.2502294841197031,-0.10009148204333235,1779142678908,1779142731673
46f99c13,UNIUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,3.539,3.546,53.887247,-0.3772107289999824,0.0762827868532,0.0764336711448,0.11453734349849998,-0.6444645304964824,-0.3379344447583971,-0.13517304580751358,1779145380914,1779145883880
f05dbdcb,BTCUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,77132.95,77105.56,0.002472,0.06770807999999856,0.07626906096,0.076241977728,0.11438327901599998,-0.1991862377040014,-0.1044650269437388,-0.04177826576840016,1779145680191,1779147858646
1c807b89,LTCUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,54.53,54.38,3.497285,0.5245927499999951,0.07628278042000002,0.07607294332000002,0.11426679280500002,0.25797023345499503,0.1352704933064342,0.05410789971159995,1779145687245,1779146951534
39bcc3dd,ETHUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2137.87,2130.3,0.089204,0.675274279999974,0.076282622192,0.07601251248000002,0.11422135100399998,0.408757794323974,0.21433861740890273,0.08573479755940476,1779145800024,1779148148712
fd8eccb6,SPKUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.029414,0.029308,6479.16212,0.68679118471999,0.076231229839072,0.07595651336518401,0.11414080740319199,0.42046263411254203,0.22062487250968402,0.08824905742733594,1779145919142,1779147272037
fd5bd0ee,TONUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,1.997,1.993,95.432186,-0.38172874400000034,0.0762312301768,0.0760785386792,0.11423232664199999,-0.6482708394980004,-0.340160240360541,-0.13606272211102957,1779146881549,1779147001512
02668384,UNIUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,3.538,3.542,53.867752,-0.2154710080000002,0.07623364263040001,0.0763198310336,0.114415105248,-0.4824395869120002,-0.2531373657433579,-0.1012550029198674,1779147306165,1779147495425
1ed94d7a,FIDAUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.0216,0.02164,8823.338287,-0.35293353147998563,0.07623364279968002,0.076374816212272,0.114456344258964,-0.6199983347509017,-0.3253148148148073,-0.1301259989822654,1779147359110,1779147576991
94eaa108,BCHUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,381.3,378.3,0.499827,1.499481,0.07623361404000001,0.07563382164000002,0.11390057676,1.2337129875600001,0.6473328088119591,0.25893317121269366,1779147419319,1779148678787
2fdd2385,TONUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2.005,2.008,95.054417,-0.28516325100001083,0.076233642434,0.0763477077344,0.1144360126263,-0.5521806137947108,-0.2897306733167139,-0.11589233383593814,1779147421178,1779147672186
c659bcf0,AIGENSYNUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.03681,0.0368,5174.887777,0.05174887777001584,0.07619504762854801,0.07617434807744,0.11427704677949099,-0.21489756471546312,-0.11281445259439535,-0.045125690797417815,1779147542437,1779148430749
3ed0b2f1,NEARUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,1.623,1.625,117.291201,-0.23458240200000022,0.07614544768920001,0.07623928065,0.11428854625439999,-0.5012556765936003,-0.2633148490449786,-0.10532572893900112,1779147599894,1779147791296
47e234dc,FIDAUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.02139,0.02135,8891.764679,-0.3556705871599855,0.07607793859352399,0.07593567035866,0.11401020671413799,-0.6216944028263075,-0.32687237026647203,-0.13074815512972038,1779148199128,1779148199385
6ea4bfe0,SPKUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.029255,0.029264,6495.557275,0.058460015474990856,0.07601101123205001,0.07603439523824,0.11403405485271748,-0.20761944584801667,-0.10925756280978094,-0.043702916590821705,1779148442963,1779148961067
c0504ab2,LTCUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,54.34,54.35,3.49701,0.034970099999993044,0.07601100936,0.07602499740000002,0.11402700506999999,-0.231092911830007,-0.12161023187339344,-0.04864397074747026,1779148560160,1779149188854
6d3d7358,TONUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,1.99,1.996,95.49122,0.5729473200000005,0.07601101112,0.076240190048,0.11418840087599998,0.3065077179560005,0.16129648241206057,0.06451843264276853,1779148618627,1779148879248
12a34d56,NEARUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,1.628,1.626,116.859846,-0.23371969200000023,0.0760991317152,0.0760056438384,0.11407858166519998,-0.49990304921880024,-0.2627641277641279,-0.10510555679298605,1779152699427,1779152781432
fc54269e,AIGENSYNUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.03735,0.03769,5090.973203,1.73093088902,0.07605913965282,0.076751512008428,0.11460798874593599,1.4635122486128158,0.7696706827309236,0.3078680288223522,1779152938459,1779153144677
6c4c2dde,NEARUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,1.636,1.627,117.10464223,1.053941780069988,0.07663327787531199,0.076211701163284,0.11463373427894698,0.786463066752445,0.41050733496331904,0.16518862985768643,1779153605033,1779153844529
750ad18e,AIGENSYNUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.03715,0.03706,5243.36465031,-0.47190281852789895,0.0779163987036066,0.07772763757619545,0.11673302720985153,-0.7442798820175525,-0.38209152086137227,-0.15620052509340226,1779153900075,1779154009729
b04f0fd6,LTCUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,54.33,54.17,3.52644347,0.5642309551999879,0.07663666949004,0.07641097710796001,0.11478573494849997,0.2963975736534879,0.15470274249953356,0.06225270386740484,1779154983470,1779156365803
dcdfbe6e,AIGENSYNUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.03732,0.03739,5133.7535414,-0.3593627478980032,0.0766366728660192,0.0767804179651784,0.11506281812339819,-0.627842656852599,-0.3276982851018237,-0.13186647417722402,1779155162427,1779155330345
739d9c68,ETHUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2126.33,2126.38,0.089508,0.004475400000016281,0.076129418256,0.076131208416,0.11419547000399999,-0.2619806966759837,-0.1376501765953459,-0.05505993919337209,1779155398896,1779155879715
dcc3292a,AIGENSYNUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.03701,0.03695,5142.486347,-0.30854918082002314,0.07612936788098801,0.07600594820866,0.11410148706723598,-0.5747859839769072,-0.30200486355040396,-0.12080157709524962,1779155819770,1779155821093
2abcf7de,UNIUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,3.529,3.525,53.898686,-0.21559474400000017,0.07608338515759999,0.07599714726,0.11406039931319999,-0.4817356757308002,-0.25326721450835943,-0.10130713234581093,1779155879168,1779156005220
9c6a5cf7,BTCUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,76730.0,76647.05,0.002478,-0.2055500999999928,0.076054776,0.07597255596000002,0.11402049897,-0.4715979309299928,-0.24803067248794095,-0.09920232460295607,1779155939370,1779156027236
1f6c7231,AIGENSYNUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.03657,0.03658,5196.190297,0.05196190297001591,0.07600987166451599,0.076030656425704,0.11403039606766499,-0.21410902118786912,-0.11267432321574228,-0.045069890369188965,1779166981446,1779167513384
9ec99a57,FIDAUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.02088,0.02082,9100.79881,0.5460479285999777,0.07600987166112,0.07579145248968001,0.1138509931131,0.28039561133607777,0.14755747126435612,0.05902319945608507,1779167159493,1779167749211
75a18e0e,UNIUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,3.525,3.516,53.90771,-0.4851693899999945,0.0760098711,0.07581580334400001,0.113869255833,-0.7508643202769945,-0.395140425531912,-0.1580567339445532,1779167222606,1779167653465
6b3686d6,LTCUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,54.39,54.31,3.493743,-0.27949943999999405,0.076009872708,0.075898072932,0.11393095922999999,-0.545338344869994,-0.28698290126861237,-0.11479357236348965,1779167281382,1779167765302
05cf47fa,SPKUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.028749,0.028715,6609.783963,-0.2247326547419954,0.0760098716609148,0.075919978599018,0.1139473876949496,-0.4906098926968778,-0.2581821976416547,-0.10327324815747017,1779167403612,1779167424475
bf73e9dd,NEARUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,1.608,1.61,117.960556,-0.2359211120000002,0.07587222961920001,0.07596659806400001,0.11387912076239999,-0.5016390604456002,-0.26446517412935333,-0.1057863898029524,1779171074899,1779171104697
5b9fc9e0,BTCUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,76991.8,77006.72,0.002462,-0.036733039999995706,0.07582152464000001,0.075836217856,0.113743306872,-0.30213408936799574,-0.15939225216191627,-0.06374809354741973,1779171298618,1779171778734
984bd223,UNIUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,3.523,3.522,53.812162,0.05381216200001797,0.07583209869040002,0.0758105738256,0.11373200438699999,-0.211562514902982,-0.11159523133691925,-0.044638150628332526,1779171300206,1779172411466
a95187ca,LTCUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,54.43,54.45,3.48301,-0.06966020000001089,0.07583209372000001,0.07585995780000002,0.11376903863999999,-0.3351212901600109,-0.17677016351277444,-0.07070815279249097,1779171300898,1779171783011
6bfe387b,SPKUSDT,LONG,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.02857,0.028528,6635.640397,-0.27869689667400244,0.075832098456916,0.07572061969824641,0.11366453861637178,-0.5439141534455366,-0.2869044452222624,-0.11476192709052362,1779171481858,1779171968843
68745480,FIDAUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.02057,0.02054,9210.150465,0.2763045139500207,0.07578111802602001,0.07567059622044,0.113588785684845,0.011264014018715685,0.005945551774439697,0.002378230690352318,1779171850746,1779172128732
82c1de40,ETHUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,2136.35,2138.49,0.088631,-0.18967033999998872,0.07573873474,0.07581460287599999,0.11366500321199999,-0.4548886808279887,-0.24024097175087758,-0.09609579838772815,1779172378357,1779172862325
8b7dc016,FIDAUSDT,SHORT,MeanReversion_PAPER_SPEED,MEAN_REVERTING,MARKET,0.02073,0.0208,9131.883866,-0.6392318706200056,0.075721581016872,0.07597727376512001,0.11377414108649397,-0.9047048664884916,-0.4779112397491588,-0.191164447975424,1779172439879,1779172924335
